,Reason,External Doc No.,Posting Date,Doc Type,Customer No.,Amount,UserID,Open,Ali_Amount,Ali_Type
8514,PriceError,1344979010895442181	,2020-11-03,Invoice,SUD0127,441.7,,False,413.87,Counted Price
8515,Empty,1344984624379745736	,2020-11-04,Invoice,SUD0128,88.11,,False,,
8516,Empty,1345012022862135028	,2020-11-03,Invoice,SUD0128,804.44,,False,,
8517,Empty,1345021092138205739	,2020-11-04,Invoice,SUD0128,770.3,,False,,
8518,Empty,1345023901100159963	,2020-11-04,Invoice,SUD0128,861.17,,False,,
8519,Empty,1345081935087455180	,2020-11-03,Invoice,SUD0128,1197.12,,False,,
8520,Empty,1345107636200860336	,2020-11-04,Invoice,SUD0128,586.4,,False,,
8521,Empty,1345128912151162967	,2020-11-04,Invoice,SUD0128,0.0,,False,,
8522,Empty,1345141155485992139	,2020-11-04,Invoice,SUD0128,729.38,,False,,
8523,Empty,1345158360365464064	,2020-11-04,Invoice,SUD0128,549.37,,False,,
8524,Empty,1345176975380624762	,2020-11-03,Invoice,SUD0128,620.29,,False,,
8525,Empty,1345289799208765334	,2020-11-04,Invoice,SUD0128,739.1,,False,,
8526,Empty,1345302432397368890	,2020-11-04,Invoice,SUD0128,139.45,,False,,
8527,Empty,1345304557434198763	,2020-11-04,Invoice,SUD0128,0.0,,False,,
8528,PriceError,1345321584373527744	,2020-11-04,Invoice,SUD0127,536.95,,False,512.65,Counted Price
8529,Empty,1345338111521929293	,2020-11-04,Invoice,SUD0128,513.89,,False,,
8530,Empty,1345338685848452942	,2020-11-04,Invoice,SUD0128,797.16,,False,,
8531,Empty,1345369935805110989	,2020-11-04,Invoice,SUD0128,0.0,,False,,
8532,Empty,1345391137659816691	,2020-11-04,Invoice,SUD0128,493.6,,False,,
8533,Empty,1345399092986236182	,2020-11-12,Invoice,SUD0128,440.0,,False,,
8534,Empty,1345402406733863678	,2020-11-04,Invoice,SUD0128,623.82,,False,,
8535,Empty,1345422169172502793	,2020-11-04,Invoice,SUD0128,0.0,,False,,
8536,Empty,1345511415097283067	,2020-11-04,Invoice,SUD0128,161.32,,False,,
8537,Empty,1345559149549120159	,2020-11-04,Invoice,SUD0128,649.86,,False,,
8538,Empty,1345631905610351572	,2020-11-04,Invoice,SUD0128,1295.65,,False,,
8539,Empty,1345651346081154982	,2020-11-04,Invoice,SUD0128,1120.9,,False,,
8540,Empty,1345680002359486485	,2020-11-04,Invoice,SUD0128,1179.9,,False,,
8541,Empty,1345681839954061563	,2020-11-04,Invoice,SUD0128,0.0,,False,,
8542,Empty,1345704231115454281	,2020-11-04,Invoice,SUD0128,570.05,,False,,
8543,PriceError,1345732669860598661	,2020-11-04,Invoice,SUD0127,795.08,,False,750.24,Counted Price
8544,Empty,1345763342215611751	,2020-11-04,Invoice,SUD0128,272.13,,False,,
8545,Empty,1345809711839616242	,2020-11-04,Invoice,SUD0128,742.72,,False,,
8546,Empty,1345824830413318860	,2020-11-04,Invoice,SUD0128,0.0,,False,,
8547,Empty,1345843585487687959	,2020-11-04,Invoice,SUD0128,440.72,,False,,
8548,Empty,1345856223009995762	,2020-11-04,Invoice,SUD0128,580.2,,False,,
8549,Empty,1345875265063538063	,2020-11-04,Invoice,SUD0128,713.3,,False,,
8550,Empty,1345891359462222866	,2020-11-04,Invoice,SUD0128,677.25,,False,,
8551,Empty,1345892905197541387	,2020-11-04,Invoice,SUD0128,805.0,,False,,
8552,PriceError,1345899747056510260	,2020-11-05,Invoice,SUD0127,0.0,,False,0.84,Counted Price
8553,Empty,1345910727475153948	,2020-11-04,Invoice,SUD0128,237.65,,False,,
8554,Empty,1345921993281748977	,2020-11-04,Invoice,SUD0128,0.0,,False,,
8555,Empty,1345936287236545868	,2020-11-04,Invoice,SUD0128,11.11,,False,,
8556,Empty,1346027221703373262	,2020-11-11,Invoice,SUD0128,545.0,,False,,
8557,Empty,1346055338158860336	,2020-11-04,Invoice,SUD0128,1373.97,,False,,
8558,Empty,1346087629476776884	,2020-11-04,Invoice,SUD0128,760.26,,False,,
8559,Empty,1346097639933368579	,2020-11-04,Invoice,SUD0128,0.0,,False,,
8560,Empty,1346108978752899836	,2020-11-04,Invoice,SUD0128,550.9,,False,,
8561,Empty,1346172590662721062	,2020-11-04,Invoice,SUD0128,0.0,,False,,
8562,Empty,1346179611256411655	,2020-11-04,Invoice,SUD0128,0.0,,False,,
8563,Empty,1346224898490012584	,2020-11-04,Invoice,SUD0128,754.9,,False,,
8564,Empty,1346231847058690359	,2020-11-04,Invoice,SUD0128,609.32,,False,,
8565,Empty,1346238903953808664	,2020-11-04,Invoice,SUD0128,588.37,,False,,
8566,Empty,1346245056660899836	,2020-11-12,Invoice,SUD0128,921.0,,False,,
8567,Empty,1346256327277187855	,2020-11-04,Invoice,SUD0128,597.09,,False,,
8568,Empty,1346278934629283355	,2020-11-04,Invoice,SUD0128,466.56,,False,,
8569,Empty,1346292399500412894	,2020-11-04,Invoice,SUD0128,0.0,,False,,
8570,PriceError,1346319399419973644	,2020-11-04,Invoice,SUD0127,425.76,,False,371.92,Counted Price
8571,Empty,1346332392665333541	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8572,Empty,1346487519737535570	,2020-11-04,Invoice,SUD0128,93.06,,False,,
8573,Empty,1346544325860612838	,2020-11-11,Invoice,SUD0128,417.59,,False,,
8574,Empty,1346606787603244193	,2020-11-11,Invoice,SUD0128,610.0,,False,,
8575,Empty,1346725729135049138	,2020-11-11,Invoice,SUD0128,842.28,,False,,
8576,Empty,1347096891697318860	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8577,PriceError,1347234948382654580	,2020-11-11,Invoice,SUD0127,659.0,,False,638.69,Counted Price
8578,Empty,1347262380469461796	,2020-11-12,Invoice,SUD0128,670.0,,False,,
8579,Empty,1347309144418361996	,2020-11-11,Invoice,SUD0128,610.0,,False,,
8580,Empty,1347696253737505235	,2020-11-11,Invoice,SUD0128,688.87,,False,,
8581,Empty,1347851018584322687	,2020-11-11,Invoice,SUD0128,960.91,,False,,
8582,Empty,1347873264417566642	,2020-11-11,Invoice,SUD0128,967.56,,False,,
8583,Empty,1348097077484322861	,2020-11-11,Invoice,SUD0128,478.35,,False,,
8584,PriceError,1348105359429530546	,2020-11-11,Invoice,SUD0127,343.03,,False,194.4,Counted Price
8585,Empty,1348133402502436728	,2020-11-12,Invoice,SUD0128,377.22,,False,,
8586,Empty,1348377192048330355	,2020-11-13,Invoice,SUD0128,670.0,,False,,
8587,PriceError,1348683661004591193	,2020-11-12,Invoice,SUD0127,350.46,,False,330.46,Counted Price
8588,Empty,1348686074304597147	,2020-11-11,Invoice,SUD0128,478.13,,False,,
8589,Empty,1348716888293636074	,2020-11-12,Invoice,SUD0128,620.0,,False,,
8590,Empty,1348753789859196873	,2020-11-12,Invoice,SUD0128,670.0,,False,,
8591,Empty,1348762394869495456	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8592,Empty,1349054893584665690	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8593,Empty,1349062669719899886	,2020-11-06,Invoice,SUD0128,683.33,,False,,
8594,Empty,1349168509192620363	,2020-11-11,Invoice,SUD0128,570.0,,False,,
8595,Empty,1349320644516221161	,2020-11-12,Invoice,SUD0128,740.0,,False,,
8596,Empty,1349414389536824653	,2020-11-11,Invoice,SUD0128,670.0,,False,,
8597,Empty,1349483618341094154	,2020-11-06,Invoice,SUD0128,0.0,,False,,
8598,Empty,1349502122601569745	,2020-11-06,Invoice,SUD0128,0.0,,False,,
8599,Empty,1349616926400445668	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8600,Empty,1349795451948215960	,2020-11-11,Invoice,SUD0128,640.0,,False,,
8601,Empty,1349853231826502496	,2020-11-11,Invoice,SUD0128,560.0,,False,,
8602,PriceError,1349962381236595495	,2020-11-12,Invoice,SUD0127,453.98,,False,328.58,Counted Price
8603,Empty,1350075387655485364	,2020-11-12,Invoice,SUD0128,685.0,,False,,
8604,Empty,1350126974420685677	,2020-11-12,Invoice,SUD0128,608.53,,False,,
8605,Empty,1350266762535295856	,2020-11-12,Invoice,SUD0128,545.0,,False,,
8606,PriceError,1350335774632535461	,2020-11-06,Invoice,SUD0127,990.0,,False,549.0,Counted Price
8607,Empty,1350337359677534633	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8608,Empty,1350346287719146568	,2020-11-11,Invoice,SUD0128,621.85,,False,,
8609,Empty,1350616287295074928	,2020-11-12,Invoice,SUD0128,545.0,,False,,
8610,Empty,1351000298974336128	,2020-11-07,Invoice,SUD0128,11.11,,False,,
8611,Empty,1351015812005778458	,2020-11-12,Invoice,SUD0128,700.0,,False,,
8612,Empty,1351330562561955160	,2020-11-12,Invoice,SUD0128,545.0,,False,,
8613,Empty,1351336537565403184	,2020-11-11,Invoice,SUD0128,443.4,,False,,
8614,Empty,1351397199108896794	,2020-11-07,Invoice,SUD0128,11.11,,False,,
8615,Empty,1351412138343486077	,2020-11-12,Invoice,SUD0128,545.0,,False,,
8616,Empty,1352031480474709758	,2020-11-12,Invoice,SUD0128,705.78,,False,,
8617,Empty,1352453400650597745	,2020-11-12,Invoice,SUD0128,382.95,,False,,
8618,Empty,1352740250317258983	,2020-11-08,Invoice,SUD0128,11.11,,False,,
8619,Empty,1353021121414088569	,2020-11-12,Invoice,SUD0128,625.15,,False,,
8620,PriceError,1353021339845309080	,2020-11-11,Invoice,SUD0127,429.0,,False,296.1,Counted Price
8621,Empty,1353135351509258983	,2020-11-08,Invoice,SUD0128,11.11,,False,,
8622,Empty,1353235214316784452	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8623,PriceError,1353396063654694668	,2020-11-12,Invoice,SUD0127,279.0,,False,227.14,Counted Price
8624,Empty,1353712359842155091	,2020-11-11,Invoice,SUD0128,586.15,,False,,
8625,Empty,1353823167078215497	,2020-11-12,Invoice,SUD0128,656.23,,False,,
8626,Empty,1353837708802477578	,2020-11-12,Invoice,SUD0128,628.55,,False,,
8627,Empty,1353875652809481878	,2020-11-11,Invoice,SUD0128,-0.0,,False,,
8628,Empty,1353922776587463154	,2020-11-11,Invoice,SUD0128,480.9,,False,,
8629,PriceError,1354660597962935760	,2020-11-11,Invoice,SUD0127,426.25,,False,373.65,Counted Price
8630,Empty,1354693863871258983	,2020-11-09,Invoice,SUD0128,11.11,,False,,
8631,Empty,1354721581295066176	,2020-11-12,Invoice,SUD0128,246.24,,False,,
8632,Empty,1354881675565310656	,2020-11-11,Invoice,SUD0128,374.76,,False,,
8633,PriceError,1354901618230803972	,2020-11-11,Invoice,SUD0127,605.13,,False,594.96,Counted Price
8634,Empty,1354906479292545868	,2020-11-09,Invoice,SUD0128,11.11,,False,,
8635,Empty,1354988162245790179	,2020-11-11,Invoice,SUD0128,848.06,,False,,
8636,Empty,1354994426489162554	,2020-11-12,Invoice,SUD0128,185.94,,False,,
8637,Empty,1354997847987198763	,2020-11-11,Invoice,SUD0128,1150.31,,False,,
8638,Empty,1355007819537372254	,2020-11-12,Invoice,SUD0128,0.0,,False,,
8639,PriceError,1355085615523055478	,2020-11-11,Invoice,SUD0127,669.1,,False,559.72,Counted Price
8640,Empty,1355096775123304574	,2020-11-11,Invoice,SUD0128,590.5,,False,,
8641,Empty,1355130939895511366	,2020-11-12,Invoice,SUD0128,0.0,,False,,
8642,Empty,1355134467322949162	,2020-11-11,Invoice,SUD0128,220.5,,False,,
8643,PriceError,1355212153977814828	,2020-11-12,Invoice,SUD0127,339.91,,False,329.61,Counted Price
8644,Empty,1355411378577741758	,2020-11-12,Invoice,SUD0128,545.0,,False,,
8645,PriceError,1355532444493105558	,2020-11-12,Invoice,SUD0127,340.04,,False,247.31,Counted Price
8646,Empty,1355791537501065354	,2020-11-11,Invoice,SUD0128,0.39,,False,,
8647,Empty,1356050882010457987	,2020-11-11,Invoice,SUD0128,670.0,,False,,
8648,Empty,1356062905221568356	,2020-11-10,Invoice,SUD0128,11.11,,False,,
8649,Empty,1356103009283429497	,2020-11-11,Invoice,SUD0128,543.0,,False,,
8650,Empty,1356223717830057996	,2020-11-12,Invoice,SUD0128,570.0,,False,,
8651,PriceError,1356233763075295234	,2020-11-11,Invoice,SUD0127,389.0,,False,277.23,Counted Price
8652,Empty,1356297339472135557	,2020-11-12,Invoice,SUD0128,662.37,,False,,
8653,Empty,1356355296311101077	,2020-11-11,Invoice,SUD0128,673.55,,False,,
8654,Empty,1356387372635613161	,2020-11-13,Invoice,SUD0128,274.12,,False,,
8655,Empty,1356388164445590359	,2020-11-11,Invoice,SUD0128,680.59,,False,,
8656,Empty,1356397164238094860	,2020-11-11,Invoice,SUD0128,629.33,,False,,
8657,PriceError,1356401844330363367	,2020-11-11,Invoice,SUD0127,446.12,,False,425.66,Counted Price
8658,Empty,1356405228266569480	,2020-11-11,Invoice,SUD0128,1165.46,,False,,
8659,PriceError,1356449724070218972	,2020-11-12,Invoice,SUD0127,298.09,,False,277.73,Counted Price
8660,Empty,1356484176123214763	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8661,Empty,1356530220128652565	,2020-11-11,Invoice,SUD0128,546.14,,False,,
8662,Empty,1356599772545047578	,2020-11-12,Invoice,SUD0128,757.64,,False,,
8663,Empty,1356633360829801472	,2020-11-11,Invoice,SUD0128,806.32,,False,,
8664,Empty,1356647832229344578	,2020-11-11,Invoice,SUD0128,234.91,,False,,
8665,Empty,1356679908613126877	,2020-11-11,Invoice,SUD0128,591.91,,False,,
8666,Empty,1356688908629205558	,2020-11-11,Invoice,SUD0128,246.71,,False,,
8667,Empty,1356720768683241163	,2020-11-11,Invoice,SUD0128,604.86,,False,,
8668,Empty,1356727284338770081	,2020-11-11,Invoice,SUD0128,561.94,,False,,
8669,Empty,1356747948441723967	,2020-11-11,Invoice,SUD0128,649.35,,False,,
8670,Empty,1356749280101361180	,2020-11-12,Invoice,SUD0128,228.02,,False,,
8671,Empty,1356807168882631968	,2020-11-11,Invoice,SUD0128,608.54,,False,,
8672,Empty,1356816024359469765	,2020-11-11,Invoice,SUD0128,744.9,,False,,
8673,Empty,1356821208967556965	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8674,Empty,1356835178536511362	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8675,PriceError,1356838344050541956	,2020-11-11,Invoice,SUD0127,354.0,,False,354.42,Counted Price
8676,PriceError,1356839137163228777	,2020-11-11,Invoice,SUD0127,453.83,,False,308.0,Counted Price
8677,Empty,1356853500429283760	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8678,Empty,1356861528161028357	,2020-11-16,Invoice,SUD0128,1058.49,,False,,
8679,Empty,1356874056800921271	,2020-11-11,Invoice,SUD0128,808.94,,False,,
8680,Empty,1356909300244094154	,2020-11-11,Invoice,SUD0128,-0.0,,False,,
8681,Empty,1356938604590805260	,2020-11-11,Invoice,SUD0128,1057.76,,False,,
8682,PriceError,1356962832886316264	,2020-11-13,Invoice,SUD0127,1308.1,,False,980.87,Counted Price
8683,Empty,1356966072767284365	,2020-11-11,Invoice,SUD0128,470.72,,False,,
8684,Empty,1356984468563353562	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8685,Empty,1356986844729372160	,2020-11-11,Invoice,SUD0128,598.86,,False,,
8686,Empty,1357037100393034776	,2020-11-11,Invoice,SUD0128,803.81,,False,,
8687,Empty,1357042500720372160	,2020-11-11,Invoice,SUD0128,681.0,,False,,
8688,Empty,1357057620694618976	,2020-11-11,Invoice,SUD0128,1037.22,,False,,
8689,Empty,1357066620121086057	,2020-11-11,Invoice,SUD0128,490.4,,False,,
8690,PriceError,1357067376182527469	,2020-11-12,Invoice,SUD0127,702.82,,False,702.81,Counted Price
8691,Empty,1357074540367875863	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8692,Empty,1357083864740747864	,2020-11-11,Invoice,SUD0128,1037.36,,False,,
8693,Empty,1357092324924181055	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8694,Empty,1357104132415078979	,2020-11-11,Invoice,SUD0128,168.2,,False,,
8695,Empty,1357135200072105078	,2020-11-11,Invoice,SUD0128,-0.0,,False,,
8696,PriceError,1357147693208544573	,2020-11-11,Invoice,SUD0127,858.86,,False,716.17,Counted Price
8697,Empty,1357151796917902556	,2020-11-11,Invoice,SUD0128,604.3,,False,,
8698,Empty,1357172352298775680	,2020-11-11,Invoice,SUD0128,746.75,,False,,
8699,Empty,1357174908398495563	,2020-11-12,Invoice,SUD0128,1143.15,,False,,
8700,PriceError,1357178940676544573	,2020-11-12,Invoice,SUD0127,858.86,,False,763.75,Counted Price
8701,Empty,1357184628731394567	,2020-11-12,Invoice,SUD0128,650.97,,False,,
8702,Empty,1357185888760132157	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8703,Empty,1357208748839088355	,2020-11-12,Invoice,SUD0128,680.6,,False,,
8704,Empty,1357238017990053271	,2020-11-11,Invoice,SUD0128,589.1,,False,,
8705,Empty,1357261776278306778	,2020-11-11,Invoice,SUD0128,611.64,,False,,
8706,Empty,1357290792659475545	,2020-11-12,Invoice,SUD0128,1464.0,,False,,
8707,Empty,1357298569696252875	,2020-11-11,Invoice,SUD0128,178.58,,False,,
8708,PriceError,1357306599046198063	,2020-11-11,Invoice,SUD0127,375.74,,False,355.46,Counted Price
8709,Empty,1357310953094803364	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8710,Empty,1357332913921604955	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8711,Empty,1357344037080399177	,2020-11-11,Invoice,SUD0128,399.9,,False,,
8712,Empty,1357354945868990370	,2020-11-11,Invoice,SUD0128,915.74,,False,,
8713,Empty,1357359662982914679	,2020-11-11,Invoice,SUD0128,1062.8,,False,,
8714,Empty,1357380000301153772	,2020-11-11,Invoice,SUD0128,504.62,,False,,
8715,Empty,1357380684758088569	,2020-11-11,Invoice,SUD0128,531.55,,False,,
8716,Empty,1357392600623239758	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8717,Empty,1357400125536170877	,2020-11-11,Invoice,SUD0128,612.0,,False,,
8718,Empty,1357411896861049860	,2020-11-12,Invoice,SUD0128,1036.55,,False,,
8719,Empty,1357413229215330454	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8720,Empty,1357413735297560362	,2020-11-11,Invoice,SUD0128,605.03,,False,,
8721,Empty,1357415352273843270	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8722,Empty,1357418628282455074	,2020-11-11,Invoice,SUD0128,-0.0,,False,,
8723,Empty,1357426659360073457	,2020-11-11,Invoice,SUD0128,11.11,,False,,
8724,Empty,1357427702703663069	,2020-11-12,Invoice,SUD0128,767.94,,False,,
8725,Empty,1357432452725466266	,2020-11-11,Invoice,SUD0128,1013.92,,False,,
8726,Empty,1357435693919026661	,2020-11-11,Invoice,SUD0128,474.32,,False,,
8727,Empty,1357438430122563255	,2020-11-11,Invoice,SUD0128,1086.19,,False,,
8728,Empty,1357441344782753469	,2020-11-11,Invoice,SUD0128,569.56,,False,,
8729,Empty,1357441742850781373	,2020-11-11,Invoice,SUD0128,217.26,,False,,
8730,Empty,1357442426688863058	,2020-11-13,Invoice,SUD0128,1636.96,,False,,
8731,Empty,1357443396171821478	,2020-11-11,Invoice,SUD0128,244.5,,False,,
8732,Empty,1357443470239511271	,2020-11-12,Invoice,SUD0128,632.74,,False,,
8733,Empty,1357444764731918691	,2020-11-12,Invoice,SUD0128,1171.68,,False,,
8734,PriceError,1357451677603509456	,2020-11-12,Invoice,SUD0127,483.33,,False,473.12,Counted Price
8735,Empty,1357454846671078353	,2020-11-13,Invoice,SUD0128,889.58,,False,,
8736,Empty,1357455385094826160	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8737,PriceError,1357456680393772175	,2020-11-12,Invoice,SUD0127,436.52,,False,436.51,Counted Price
8738,Empty,1357460965192556780	,2020-11-12,Invoice,SUD0128,1119.12,,False,,
8739,Empty,1357466041935147578	,2020-11-11,Invoice,SUD0128,254.14,,False,,
8740,Empty,1357466292139281472	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8741,Empty,1357471980795124857	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8742,Empty,1357482638772492257	,2020-11-11,Invoice,SUD0128,420.22,,False,,
8743,Empty,1357494948782688972	,2020-11-12,Invoice,SUD0128,1138.07,,False,,
8744,Empty,1357495092128574160	,2020-11-11,Invoice,SUD0128,1042.36,,False,,
8745,Empty,1357498512876410655	,2020-11-12,Invoice,SUD0128,0.0,,False,,
8746,Empty,1357512985580238863	,2020-11-11,Invoice,SUD0128,510.95,,False,,
8747,Empty,1357513489502383168	,2020-11-11,Invoice,SUD0128,182.01,,False,,
8748,Empty,1357523102139275179	,2020-11-11,Invoice,SUD0128,198.64,,False,,
8749,Empty,1357536674781417369	,2020-11-11,Invoice,SUD0128,691.98,,False,,
8750,Empty,1357537608662861960	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8751,Empty,1357543944831470654	,2020-11-12,Invoice,SUD0128,395.18,,False,,
8752,Empty,1357555611548728477	,2020-11-12,Invoice,SUD0128,0.0,,False,,
8753,PriceError,1357557481216166553	,2020-11-11,Invoice,SUD0127,503.1,,False,477.59,Counted Price
8754,Empty,1357559499773969858	,2020-11-12,Invoice,SUD0128,660.36,,False,,
8755,Empty,1357559859215761181	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8756,Empty,1357571919575119169	,2020-11-11,Invoice,SUD0128,436.03,,False,,
8757,Empty,1357583293179386165	,2020-11-13,Invoice,SUD0128,454.53,,False,,
8758,Empty,1357583870023612972	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8759,Empty,1357586460895369753	,2020-11-16,Invoice,SUD0128,386.88,,False,,
8760,Empty,1357586787370047680	,2020-11-11,Invoice,SUD0128,700.95,,False,,
8761,Empty,1357590782491265453	,2020-11-11,Invoice,SUD0128,214.5,,False,,
8762,Empty,1357591287218516762	,2020-11-11,Invoice,SUD0128,1064.5,,False,,
8763,Empty,1357591970951197357	,2020-11-12,Invoice,SUD0128,175.6,,False,,
8764,Empty,1357592797749061874	,2020-11-11,Invoice,SUD0128,1238.07,,False,,
8765,Empty,1357594273418911466	,2020-11-12,Invoice,SUD0128,922.25,,False,,
8766,Empty,1357594777104977471	,2020-11-13,Invoice,SUD0128,501.23,,False,,
8767,Empty,1357597046264904766	,2020-11-11,Invoice,SUD0128,429.87,,False,,
8768,Empty,1357607343655301874	,2020-11-12,Invoice,SUD0128,796.46,,False,,
8769,Empty,1357626495040767861	,2020-11-11,Invoice,SUD0128,1233.88,,False,,
8770,Empty,1357627863885211076	,2020-11-12,Invoice,SUD0128,230.22,,False,,
8771,Empty,1357632039396184177	,2020-11-12,Invoice,SUD0128,224.8,,False,,
8772,Empty,1357641254544130769	,2020-11-12,Invoice,SUD0128,639.13,,False,,
8773,Empty,1357641397209453563	,2020-11-11,Invoice,SUD0128,266.3,,False,,
8774,Empty,1357651981592655761	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8775,PriceError,1357654791758202657	,2020-11-11,Invoice,SUD0127,314.73,,False,257.69,Counted Price
8776,Empty,1357655619195611874	,2020-11-11,Invoice,SUD0128,359.46,,False,,
8777,Empty,1357680387231390773	,2020-11-12,Invoice,SUD0128,1030.4,,False,,
8778,Empty,1357680780037986462	,2020-11-11,Invoice,SUD0128,-0.0,,False,,
8779,Empty,1357682796722410776	,2020-11-13,Invoice,SUD0128,562.98,,False,,
8780,Empty,1357685820277737275	,2020-11-11,Invoice,SUD0128,822.5,,False,,
8781,Empty,1357704794379487163	,2020-11-12,Invoice,SUD0128,580.31,,False,,
8782,Empty,1357706448701872078	,2020-11-12,Invoice,SUD0128,617.02,,False,,
8783,Empty,1357709041853563956	,2020-11-11,Invoice,SUD0128,564.05,,False,,
8784,Empty,1357713975933025169	,2020-11-11,Invoice,SUD0128,774.7,,False,,
8785,PriceError,1357717393973544573	,2020-11-13,Invoice,SUD0127,530.33,,False,438.45,Counted Price
8786,Empty,1357726971940700358	,2020-11-11,Invoice,SUD0128,135.23,,False,,
8787,Empty,1357727544943791367	,2020-11-12,Invoice,SUD0128,1148.57,,False,,
8788,PriceError,1357731289614425856	,2020-11-12,Invoice,SUD0127,219.21,,False,208.98,Counted Price
8789,Empty,1357734888258364344	,2020-11-11,Invoice,SUD0128,1252.55,,False,,
8790,Empty,1357739823663031580	,2020-11-11,Invoice,SUD0128,155.32,,False,,
8791,PriceError,1357740687611418762	,2020-11-11,Invoice,SUD0127,369.78,,False,349.49,Counted Price
8792,Empty,1357744032239803892	,2020-11-12,Invoice,SUD0128,758.0,,False,,
8793,Empty,1357752816660674678	,2020-11-12,Invoice,SUD0128,0.0,,False,,
8794,Empty,1357755482008795178	,2020-11-11,Invoice,SUD0128,904.88,,False,,
8795,Empty,1357756706797370661	,2020-11-11,Invoice,SUD0128,439.09,,False,,
8796,Empty,1357758397739584481	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8797,PriceError,1357764481099736870	,2020-11-11,Invoice,SUD0127,500.24,,False,490.13,Counted Price
8798,Empty,1357780500424013961	,2020-11-11,Invoice,SUD0128,1121.48,,False,,
8799,Empty,1357789573391169663	,2020-11-11,Invoice,SUD0128,1047.8,,False,,
8800,PriceError,1357794828357462463	,2020-11-11,Invoice,SUD0127,372.43,,False,362.29,Counted Price
8801,Empty,1357800339610779355	,2020-11-12,Invoice,SUD0128,676.25,,False,,
8802,PriceError,1357803289098544573	,2020-11-11,Invoice,SUD0127,565.13,,False,540.6,Counted Price
8803,Empty,1357810527147109364	,2020-11-11,Invoice,SUD0128,984.95,,False,,
8804,Empty,1357817580052144861	,2020-11-12,Invoice,SUD0128,570.5,,False,,
8805,Empty,1357822622711911169	,2020-11-12,Invoice,SUD0128,588.75,,False,,
8806,Empty,1357829028455942483	,2020-11-11,Invoice,SUD0128,258.26,,False,,
8807,Empty,1357831081481236157	,2020-11-11,Invoice,SUD0128,1198.91,,False,,
8808,Empty,1357836481302007663	,2020-11-12,Invoice,SUD0128,0.0,,False,,
8809,Empty,1357843861576288767	,2020-11-11,Invoice,SUD0128,749.38,,False,,
8810,PriceError,1357845553053661975	,2020-11-11,Invoice,SUD0127,733.26,,False,723.26,Counted Price
8811,Empty,1357848180002768075	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8812,PriceError,1357851384393357257	,2020-11-11,Invoice,SUD0127,352.24,,False,342.13,Counted Price
8813,Empty,1357856928662084166	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8814,PriceError,1357861754690383455	,2020-11-11,Invoice,SUD0127,457.16,,False,401.02,Counted Price
8815,Empty,1357863231935861673	,2020-11-12,Invoice,SUD0128,577.82,,False,,
8816,Empty,1357876368628886587	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8817,Empty,1357881696448005561	,2020-11-11,Invoice,SUD0128,409.87,,False,,
8818,Empty,1357895378598458353	,2020-11-11,Invoice,SUD0128,560.28,,False,,
8819,Empty,1357896746424408373	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8820,Empty,1357899519049998772	,2020-11-11,Invoice,SUD0128,825.36,,False,,
8821,PriceError,1357906358317856866	,2020-11-11,Invoice,SUD0127,478.98,,False,475.48,Counted Price
8822,Empty,1357914818607430769	,2020-11-11,Invoice,SUD0128,1261.63,,False,,
8823,Empty,1357928461535344758	,2020-11-12,Invoice,SUD0128,423.89,,False,,
8824,Empty,1357931739814102158	,2020-11-11,Invoice,SUD0128,585.37,,False,,
8825,Empty,1357932062594708280	,2020-11-11,Invoice,SUD0128,0.0,,False,,
8826,Empty,1357947039428957276	,2020-11-11,Invoice,SUD0128,506.29,,False,,
8827,Empty,1357951970964436979	,2020-11-11,Invoice,SUD0128,0.0,,False,,
